index,Username,Date,id,Preference,Tweet
13211,aplusk,2020-04-03 16:48:27+00:00,1.246117372026425e+18,1.0,excited to connect with some students! https://t.co/Yzym5ddHAd
13261,aplusk,2019-10-16 00:52:32+00:00,1.1842708682784604e+18,1.0,@ryanposner Breaking up our bigs will hand the future to international interests.
13268,aplusk,2019-10-15 22:06:38+00:00,1.1842291193635594e+18,0.0,Google
13291,aplusk,2019-09-25 23:50:49+00:00,1.1770075809183457e+18,1.0,It’s not about what he says or what they think. Or what I think. It’s about what you think.
13308,aplusk,2019-09-12 19:48:14+00:00,1.172235490029949e+18,0.0,@PaulKoretzCD5 would love to have a chat with you about micro mobility. Pls see your email inbox
13317,aplusk,2019-07-14 06:50:16+00:00,1.1502964342199665e+18,1.0,@_shahedk This is 10x 😂
13353,aplusk,2019-04-24 17:22:35+00:00,1.121102148568146e+18,0.0,@jungej14 Yes you do!!!
13358,aplusk,2019-04-20 23:23:20+00:00,1.1197433801440174e+18,0.0,@ContinuumTrek And then....
13416,aplusk,2019-01-04 19:49:54+00:00,1.081276555760853e+18,1.0,No it's not breast cancer awareness month. But it doesn't mean we can't still be aware and fighting for solutions.  If you are an engineer and looking to make global impact check this this out https://t.co/H9xCTyhfkx
13446,aplusk,2018-11-10 05:48:46+00:00,1.0611335446788014e+18,1.0,@glennbeck More live are lost in 7 weeks in the US to guns than 7 years in the Iraq war. Let’s make this about data Glenn.
13453,aplusk,2018-11-09 04:17:44+00:00,1.0607482480028836e+18,1.0,If your argument is that these reforms won’t change anything I simply ask “What problems will be the reforms create?” No one is taking your guns. Gun Reform Now!
13455,aplusk,2018-11-09 03:44:19+00:00,1.06073983858278e+18,1.0,The right to bear arms was built on the notion that we could form a militia to fight back against an unjust government. Is that realistic today? A nuclear bomb is an arm. Do you have the right to own that? Gun Reform Now!! No one is taking your guns.
13456,aplusk,2018-11-09 03:28:21+00:00,1.0607358172602532e+18,1.0,We all have a right to freedom unless you do something to lose that right and end up in jail. We all have a right to guns unless you do something to lose that right and get your gun taken away!  Gun Reform Now!!!
13457,aplusk,2018-11-09 03:25:46+00:00,1.06073517113609e+18,1.0,Beef up ATF. Prevent hostile mentally unstable people from getting guns!  Support our veterans that are returning from war with resources! Gun Reform Now!
13464,aplusk,2018-11-09 02:09:10+00:00,1.0607158902435552e+18,1.0,"I grew up a hunter, I worked at a gun club pulling trap growing up. No body is taking your guns!!!  Gun reform!!!!!  Let it be a test. Your electorate doesn’t want to die when they go to church or a concert or a bar!"
13480,aplusk,2018-10-13 15:30:19+00:00,1.0511330368073728e+18,1.0,Is it me or does desperate man got a fortunate son vibe?  https://t.co/LhqSck0GDF
13482,aplusk,2018-10-13 00:46:57+00:00,1.0509107277398304e+18,0.0,Building something special here. https://t.co/C804ppHsQ5
13510,aplusk,2018-07-23 14:59:40+00:00,1.0214095190987694e+18,1.0,Just sending out a morning shout to the men and woman of the intelligence community that keep us safe and protect our country. #gratitude #ty https://t.co/Avi220aBh7
13550,aplusk,2018-05-25 17:01:16+00:00,1.0000592334365164e+18,1.0,How (and why) I Invest In Startups https://t.co/pha6R0ow5L
13551,aplusk,2018-05-25 14:43:08+00:00,1.0000244735615468e+18,0.0,@TheArtfulEdger Sweet
13652,aplusk,2017-12-30 02:48:25+00:00,9.469359811685172e+17,0.0,@JustinTopp Only game worth knowing
13711,aplusk,2017-08-18 12:15:32+00:00,8.985187252376822e+17,1.0,We waste 1/3 of the worlds food supply due to inefficiency. 1.3 billion tons every year
13766,aplusk,2017-07-07 23:34:05+00:00,8.834691960882708e+17,1.0,We have centuries of ground to make up in a short order &amp; I don't want the basics to be off limits. some clearly don't yet get the basics.
13828,aplusk,2017-05-30 20:54:28+00:00,8.696582918273556e+17,0.0,@garthbrooks @Favre4Official @serenawilliams @the_USO All guns All day GB
13890,aplusk,2017-02-05 22:06:21+00:00,8.28364162283692e+17,1.0,Pregame in full effect #housebeer #Superbowl #i https://t.co/IquU6FC1nD
13896,aplusk,2017-01-30 02:02:21+00:00,8.258868404230185e+17,0.0,@tbfairydust yes
13897,aplusk,2017-01-30 01:57:01+00:00,8.258854992775291e+17,1.0,@DoogantheBoxer why?
13927,aplusk,2016-12-29 00:34:26+00:00,8.14268304944599e+17,1.0,@MrRel_33 got her back
13939,aplusk,2016-11-29 00:55:39+00:00,8.034020072895734e+17,0.0,New batch of #PoshHoliday gifts ready to ship. Don’t miss the cyber Monday deals running for a few more hours here https://t.co/Q7XQxVwYGa https://t.co/6LAqiuJEJJ
13942,aplusk,2016-11-23 00:48:15+00:00,8.012258161430774e+17,0.0,"Enjoy, @SeraMichael! https://t.co/VnV4QdpVnH"
13967,aplusk,2016-10-17 20:51:05+00:00,7.881201679349883e+17,0.0,@guyoseary and I had a great time at @Forbes #Under30Summit today https://t.co/Npd88f1Rmh
14025,VancityReynolds,2021-04-23 00:03:58+00:00,1.385383911195304e+18,1.0,Officially starting the @levarburton for literally everything campaign… https://t.co/b0ZnkOOmsT
14061,VancityReynolds,2021-03-24 20:07:30+00:00,1.374815155041796e+18,0.0,@JDBlum23 @JohnArnoldFndtn I was 7. I was a husky kid full of big ideas.
14062,VancityReynolds,2021-03-23 21:09:37+00:00,1.3744684001230152e+18,1.0,We figured it out! #FreeGuy 👕 https://t.co/fLOd9gqvk0
14065,VancityReynolds,2021-03-23 15:59:04+00:00,1.3743902481012204e+18,0.0,@TheRossOwenShow Love Stan and Ollie. Don’t forget about Mary MacLane! “Men Who Have Made Love To Me” (1918)
14095,VancityReynolds,2021-03-17 23:04:52+00:00,1.3723230739328655e+18,1.0,We are all Hector. https://t.co/kntSxQxCrN
14096,VancityReynolds,2021-03-17 23:00:33+00:00,1.3723219899904492e+18,1.0,"Parrallax thought he was so bad. He had no clue 2020 would make him look like a fucking Beanie Baby. Go back to space, asshole."
14107,VancityReynolds,2021-03-17 22:31:16+00:00,1.372314621084848e+18,1.0,Angela Bassett is stunning. Period.
14113,VancityReynolds,2021-03-17 22:09:08+00:00,1.3723090499586007e+18,1.0,This protagonist seems reckless but likable
14138,VancityReynolds,2021-03-12 00:35:45+00:00,1.3701716189038756e+18,0.0,@GrindheadJim @Mintmobile Welcome!!!!
14166,VancityReynolds,2021-02-22 21:13:08+00:00,1.363960035060056e+18,0.0,"It’s not me. But what a cool pirate flag to cameo as Hal. Maybe it’s another GL? But for me, the suit stays in the closet. I mean, computer. https://t.co/QU4NRVadiz"
14217,VancityReynolds,2021-01-28 21:11:17+00:00,1.354899876190929e+18,1.0,@screenrant I’m not. #BellLetsTalk
14221,VancityReynolds,2021-01-25 18:14:45+00:00,1.3537682863878062e+18,1.0,@Abhishek_10Jan @Mintmobile Hell yes.
14259,VancityReynolds,2020-12-21 14:01:08+00:00,1.3410208852774052e+18,1.0,"Quite literally, I have a legal obligation to post this. https://t.co/xq8q7ZXvb4"
14271,VancityReynolds,2020-12-13 02:08:45+00:00,1.3379425036856443e+18,1.0,"@MrMoJoeRising If you and 8 friends lift a Volkswagen Beatle and move it more than ten feet without permission, turns out you’ve just stolen that car."
14309,VancityReynolds,2020-11-17 00:59:19+00:00,1.3285029454747238e+18,1.0,@AviationGin @Jeopardy Bravo. You just flooded the entire feed with a lifetime supply of Hugh Jackman.
14310,VancityReynolds,2020-11-16 23:48:27+00:00,1.3284851116422636e+18,1.0,@Cmdr_Hadfield Legend. ❤️🇨🇦❤️
14406,VancityReynolds,2020-09-09 17:53:34+00:00,1.3037534272777544e+18,0.0,@yannhatchuel This is a good list.
14414,VancityReynolds,2020-09-09 13:47:10+00:00,1.3036914211410862e+18,1.0,@PatrickDRedmond @Mintmobile Trying.
14451,VancityReynolds,2020-08-04 14:30:39+00:00,1.2906563975003218e+18,1.0,Here’s the secret Reynolds Cut of GL you all haven’t been waiting for. In order to make it as great as possible we made some judicious cuts. https://t.co/B2tUelctr8
14465,VancityReynolds,2020-07-25 23:20:49+00:00,1.2871659397006336e+18,1.0,"Vancouver: $5,000 to anyone who returns this bear to Mara. Zero questions asked. I think we all need this bear to come home. https://t.co/L4teoxoY50"
14609,VancityReynolds,2020-04-12 16:35:32+00:00,1.2493756102643425e+18,0.0,@FireChiefReid @VanFireRescue Thank you... stay safe! #YVR
14667,VancityReynolds,2020-04-07 12:21:22+00:00,1.247499709779972e+18,0.0,This is what a damn miracle looks like. Do you need #PPE? Do you have PPE to donate? Visit https://t.co/tKovcCGHhK and join the drive this Saturday from 9-5 in Toronto: XYZ Storage (459 Eastern Avenue) 🇨🇦🙌 @conquercovid19 @etalkCTV https://t.co/aQNFeNzl4L
14674,VancityReynolds,2020-04-07 01:55:50+00:00,1.247342287367164e+18,0.0,@EM203NoahChow @wick_22 Noah! Great chatting with you on FaceTime tonight. Thank you for all you’re doing... you’re a 🇨🇦 hero.
14684,VancityReynolds,2020-04-06 01:13:33+00:00,1.2469692581957714e+18,1.0,"Maybe you’re a sick son of a bitch and want me to sign some Green Lantern shit. Well guess what? I’ll sign that too, you sick son of a bitch. I’ll even raise your children as if they were my own - which trust me, you do NOT want. Any help will be rewarded generously."
14742,VancityReynolds,2020-03-28 22:57:34+00:00,1.2440359338104177e+18,0.0,@kvlemmon What in the absolute fuck.
14788,VancityReynolds,2020-03-16 23:21:33+00:00,1.239693316398166e+18,1.0,"I think we can all agree, Covid-19 is an asshole. If you can help, visit, https://t.co/gDZHbYYurJ and/or https://t.co/2fserjQQQs https://t.co/4rb4WpoDKo"
14833,VancityReynolds,2020-02-17 18:35:37+00:00,1.2294744999821312e+18,1.0,"@George05325859 @IamSuzanneCryer @ABCTV @NathanFillion @TraylorHoward That’s Kari Hendler. And trust me, she isn’t serious. One of the funniest women I’ve ever known."
14837,VancityReynolds,2020-02-17 13:07:08+00:00,1.2293918314164183e+18,1.0,@IamSuzanneCryer @ABCTV @NathanFillion @TraylorHoward I miss this show and why am I crying?
14851,VancityReynolds,2020-02-15 17:23:35+00:00,1.2287315963306885e+18,1.0,@JackTr8s @AviationGin ...write that down? 🍸
14865,VancityReynolds,2020-02-07 18:19:18+00:00,1.2258465125524808e+18,0.0,@ShankenNews 🍸🍸🍸
14879,VancityReynolds,2020-02-03 16:41:14+00:00,1.224372280463106e+18,1.0,@prtndurgoodatit @Mintmobile Right?!
14905,VancityReynolds,2020-01-24 01:42:32+00:00,1.2205222370166497e+18,1.0,@lotz777bbb Never wake a sleeping baby.
14945,VancityReynolds,2019-12-22 23:01:03+00:00,1.2088851892141875e+18,0.0,"@Sportsnet @AM34 We’re actually wearing this attractive sweater for a great cause. I’m matching all donations to https://t.co/d0RE3L20l7 until Christmas Eve! If you can, please donate. Which is my way of saying @AM34 wore it better."
14975,VancityReynolds,2019-12-07 18:36:43+00:00,1.203382849715495e+18,1.0,Guy walks into a trailer... #FreeGuy https://t.co/2eyLFsXlw7
15046,tomhanks,2020-01-19 03:41:51+00:00,1.218740326845698e+18,1.0,Still so alone. Hanx. https://t.co/M0F9qwCMhv
15059,tomhanks,2019-09-24 17:06:04+00:00,1.1765433334783508e+18,0.0,"Hey! America!  National Voter Registration Day is TODAY.  So, register you and a friend and a family member, and a few more of each.  Take part in  Democracy!  Turn out!  Register!  HANX  https://t.co/dpk5IlkMGe #WhenWeAllVote #NationalVoterRegistrationDay"
15075,tomhanks,2019-05-10 04:57:21+00:00,1.126712809872511e+18,0.0,I can’t get enough of 2001 even in 2019. Hanx https://t.co/UZrm69qAht
15090,tomhanks,2018-12-13 17:51:15+00:00,1.0732741635429336e+18,1.0,Don’t blame the shoe when the sofa gets a ticket!  Hanx. https://t.co/yFDkWeRr2a
15093,tomhanks,2018-10-31 13:23:26+00:00,1.05762408520568e+18,0.0,True. Hanx. https://t.co/5flB5h7Kcv
15094,tomhanks,2018-10-27 20:37:26+00:00,1.0562837526351503e+18,0.0,"Again, to me this photo is the spirit of Pittsburgh- with a broken heart today for those in Squirrel Hill ... Hanx https://t.co/jeOiLGEVBc"
15239,tomhanks,2016-09-13 02:18:33+00:00,7.755190036620575e+17,1.0,"Raider Nation. Stabler said ""Throw deep, Baby!""  Hanx. https://t.co/R8dCYVmGab"
15251,tomhanks,2016-07-02 18:02:44+00:00,7.493022995168625e+17,0.0,Cleveland. Lakewood Civic Auditorium. Remodel going on. Serious handiwork. Hanx https://t.co/2iHlbBnveY
15264,tomhanks,2016-03-30 19:49:14+00:00,7.15264643946537e+17,1.0,Great Box Office proves: It’s fun to hang with Greeks! Opa! Hanx #MyBigFatGreekWedding2
15266,tomhanks,2016-03-22 12:14:14+00:00,7.122510373573632e+17,0.0,EVERYTHING IS COPY on HBO is like spending a night with Nora Ephron. Time well spent. Hanx.
15273,tomhanks,2016-03-02 18:23:23+00:00,7.050961792148439e+17,1.0,Cool people use typewriters. Hanx https://t.co/3pkXlVkGVH
15295,tomhanks,2015-09-30 00:56:39+00:00,6.49025028428841e+17,0.0,I am so jealous of Matt Damon getting this role over me. Hanx http://t.co/9MxVnkNnW2
15376,tomhanks,2014-08-22 13:48:22+00:00,5.028145398939648e+17,0.0,Who Dares Wins. Hanx http://t.co/TMr8MU2ZXl http://t.co/9ODoZ3YpMl
15412,tomhanks,2014-07-09 14:24:14+00:00,4.868785002811351e+17,1.0,This goofy kid turns 58 years old today. Hanx http://t.co/ktAAtvTPQY
15481,tomhanks,2013-05-30 19:52:55+00:00,3.40194127998251e+17,1.0,Stuck in traffic on W. 44 th and what do you see??  Hanx. http://t.co/TAF7iH9vJe
15497,tomhanks,2013-02-07 15:56:09+00:00,2.9954710490751386e+17,0.0,What time is it in Cincinnati?  907?  Thank you. Hanx http://t.co/E6AYdCGU
15501,tomhanks,2012-11-05 21:39:14+00:00,2.6556898434523546e+17,0.0,Happy Berlin media of the Red Carpet variety. CLOUD ATLAS premiere. Hanx. http://t.co/BL3yWFb5
15524,tomhanks,2012-07-26 06:21:06+00:00,2.283743660549202e+17,0.0,"All 20 chapters of Electric City are up. Study on fullscreen, for there WILL be a test. Hanx

http://t.co/qkyTLLfR"
15538,tomhanks,2012-07-07 13:00:23+00:00,2.215894806189916e+17,0.0,Was in London and ate here twice.  Various Locations but I go to the one in Harvey Nicks.  Hanx http://t.co/w2CtfmJF
15565,tomhanks,2012-05-22 12:10:22+00:00,2.049070520348221e+17,0.0,"I read you:  NIGHT, PILLARS OF THE EARTH,  &amp; UNBROKEN all superb.  Working nights gave me time for another Furst. Hanx http://t.co/pehxjK4j"
15567,tomhanks,2012-05-20 19:51:08+00:00,2.0429823089535386e+17,0.0,Devil's Double was out last year.  INTENSE  About Uday Hussein and his double.  Dom Cooper is too good to miss.  Hanx
15653,tomhanks,2011-07-13 02:50:16+00:00,9.09763058976809e+16,1.0,"This weekend, LA! Avoid  Carmageddon, Gas-zilla, 405-enstein, Grid-lock-apalooza!  STAY HOME. Eat & shop local!  Hanx"
15729,tomhanks,2011-04-16 22:49:11+00:00,5.938789155353395e+16,0.0,Typewriter of the Week: Hermes 3000. Swiss made!  Hanx http://say.ly/cGhg2P
15759,tomhanks,2011-01-31 17:09:23+00:00,3.212328945110221e+16,0.0,"Now on ""the"" Facebook!  - http://say.ly/JuU7An"
15763,tomhanks,2011-01-09 18:11:23+00:00,2.416635898809549e+16,0.0,"In the year 2011 foods from all over Asia will be available in the USA, anytime, anywhere.  Incredible! Hanx"
15775,tomhanks,2010-09-11 05:03:54+00:00,24169490971.0,1.0,"Took the summer off from Tweets.  In the LARRY CROWNE cutting room, looking for a temp score.  Hanx"
15778,tomhanks,2010-07-12 21:27:41+00:00,18383306954.0,0.0,Editing continues. Latest cut is 1:51 long.  No credits.  More to be done. Hanx  http://twitpic.com/24rfn4
15840,tomhanks,2010-05-14 20:50:55+00:00,13996796264.0,0.0,"Backlot Kettlecorn at lunch. Must be Larry Crowne!  Thanx,  Chef Robert. Hanx  http://twitpic.com/1nrwj4"
15870,tomhanks,2010-04-13 16:08:06+00:00,12111412358.0,1.0,Hey!  We have a mascot thanks to Twitter. See movie for winner. Hanx
15920,tomhanks,2010-02-05 00:44:50+00:00,8655454607.0,0.0,"ART DEPARTMENT added to Location Scouts makes for longer caravans.  Guys, let’s car pool.  Look for us in ANYTONE USA.  Hanx"
15958,RobertDowneyJr,2021-03-02 19:49:49+00:00,1.3668381727017124e+18,0.0,@fp_coalition 🙏🦙
15963,RobertDowneyJr,2021-02-24 19:53:31+00:00,1.3646647751169556e+18,0.0,Faster. https://t.co/8USsVTOpI9
16006,RobertDowneyJr,2020-09-27 22:36:59+00:00,1.3103477323478344e+18,1.0,HBD to this absolute powerhouse. You deserve all the best today...and then a little bit more. @GwynethPaltrow https://t.co/qwLbw81Hiw
16020,RobertDowneyJr,2020-08-07 19:00:00+00:00,1.2918113477396152e+18,0.0,"SPOILER ALERT! Tune in for a Q&amp;A with Matthew Rhys and me before you watch the season finale of @perrymasonhbo this Sunday at 9pm on @hbo... P.S. B.S.-ing about the ""spoiler"" part. It is, however, an insightful conversation. (On his part.) https://t.co/VPmMMTLPgt"
16025,RobertDowneyJr,2020-07-22 18:12:35+00:00,1.2860012075011932e+18,1.0,The jury is in: @PerryMasonHBO will be back for Season 2 on @HBO https://t.co/0r3Y062VfL
16039,RobertDowneyJr,2020-04-14 16:00:01+00:00,1.2500914482774548e+18,1.0,"I know it's Tuesday because I'm still wearing my Sunday pajamas. I ALSO know a way to get an exclusive sneak peek at PERRY MASON. All my love, DSB (double-scrub Bob) #PerryMasonHBO https://t.co/JOq3ir31lN"
16086,RobertDowneyJr,2019-04-26 17:05:00+00:00,1.1218224973666592e+18,1.0,Is this a shot of @TomHolland1996 trying to keep himself from spilling the Endgame beans? https://t.co/6JahPDXHNw
16111,RobertDowneyJr,2018-12-22 18:35:29+00:00,1.0765467853492264e+18,0.0,✨ https://t.co/5q3LK9YK3I
16194,RobertDowneyJr,2017-06-10 16:07:32+00:00,8.735723463674307e+17,1.0,I'm known for throwing the party to beat. Take a look… https://t.co/kpZrJRIY4v #SpiderManHomecoming #NBAFinals https://t.co/Py0rlxOjan
16199,RobertDowneyJr,2017-05-19 16:00:10+00:00,8.655979624994406e+17,0.0,Fair warning: hanging with me on the set of the latest Avengers could get strangely intimate… Sound appealing? GO: https://t.co/X2GViqbAWB https://t.co/ufncCev5o4
16226,RobertDowneyJr,2016-07-04 16:05:10+00:00,7.499974912238264e+17,0.0,"Happy Birthday to the good ol' U S of A!

(Credit: BigDave29871 on DeviantArt) https://t.co/gylIO3CUNx"
